CrimeDate,CrimeTime,Description,Weapon,District,Neighborhood,Total Incidents
6/21/17,8:45:00,AGG. ASSAULT,KNIFE,SOUTHWESTERN,Shipley Hill,1
6/21/17,8:30:00,ROBBERY - STREET,,NORTHERN,Levindale,1
6/21/17,8:00:00,COMMON ASSAULT,HANDS,NORTHEASTERN,Coldstream Homestead Mont,1
6/21/17,8:00:00,BURGLARY,,SOUTHEASTERN,Highlandtown,1
6/21/17,7:40:00,ROBBERY - STREET,FIREARM,NORTHWESTERN,Garwyn Oaks,1
6/21/17,7:30:00,ROBBERY - STREET,FIREARM,NORTHWESTERN,Garwyn Oaks,1
6/21/17,7:00:00,COMMON ASSAULT,HANDS,EASTERN,Oldtown,1
6/21/17,7:00:00,COMMON ASSAULT,HANDS,CENTRAL,Downtown,1
6/21/17,7:00:00,COMMON ASSAULT,HANDS,CENTRAL,Downtown,1
6/21/17,7:00:00,AUTO THEFT,,SOUTHERN,South Baltimore,1
6/21/17,7:00:00,LARCENY,,SOUTHWESTERN,Rognel Heights,1
6/21/17,6:50:00,AGG. ASSAULT,OTHER,SOUTHEASTERN,McElderry Park,1
6/21/17,6:45:00,AUTO THEFT,,NORTHEASTERN,Frankford,1
6/21/17,6:20:00,BURGLARY,,EASTERN,Greenmount West,1
6/21/17,5:30:00,AGG. ASSAULT,HANDS,SOUTHERN,South Baltimore,1
6/21/17,5:05:00,COMMON ASSAULT,HANDS,CENTRAL,Druid Heights,1
6/21/17,5:00:00,COMMON ASSAULT,HANDS,NORTHERN,Hampden,1
6/21/17,5:00:00,AGG. ASSAULT,FIREARM,EASTERN,Broadway East,1
6/21/17,4:27:00,BURGLARY,,WESTERN,Franklin Square,1
6/21/17,3:49:00,AGG. ASSAULT,OTHER,NORTHERN,Abell,1
6/21/17,3:45:00,COMMON ASSAULT,HANDS,CENTRAL,,1
6/21/17,3:40:00,COMMON ASSAULT,HANDS,WESTERN,Midtown-Edmondson,1
6/21/17,3:33:00,LARCENY,,NORTHWESTERN,Reisterstown Station,1
6/21/17,3:27:00,BURGLARY,,CENTRAL,Greenmount West,1
6/21/17,3:19:00,COMMON ASSAULT,HANDS,SOUTHWESTERN,Violetville,1
6/21/17,3:00:00,SHOOTING,FIREARM,WESTERN,Penn North,1
6/21/17,2:50:00,LARCENY,,WESTERN,Bridgeview/Greenlawn,1
6/21/17,2:40:00,COMMON ASSAULT,HANDS,SOUTHEASTERN,Canton,1
6/21/17,2:35:00,AGG. ASSAULT,KNIFE,CENTRAL,Inner Harbor,1
6/21/17,2:30:00,BURGLARY,,NORTHERN,Barclay,1
6/21/17,2:30:00,ROBBERY - COMMERCIAL,KNIFE,NORTHERN,Charles North,1
6/21/17,2:24:00,LARCENY,,NORTHWESTERN,West Forest Park,1
6/21/17,2:15:00,COMMON ASSAULT,HANDS,NORTHEASTERN,Waltherson,1
6/21/17,1:45:00,LARCENY,,EASTERN,Oliver,1
6/21/17,1:41:00,BURGLARY,,NORTHERN,Waverly,1
6/21/17,1:30:00,RAPE,,CENTRAL,Downtown,1
6/21/17,1:21:00,AGG. ASSAULT,OTHER,EASTERN,Broadway East,1
6/21/17,1:00:00,BURGLARY,,SOUTHEASTERN,Eastwood,1
6/21/17,1:00:00,BURGLARY,,SOUTHEASTERN,Eastwood,1
6/21/17,1:00:00,BURGLARY,,NORTHEASTERN,Coldstream Homestead Mont,1
6/21/17,0:44:00,COMMON ASSAULT,HANDS,SOUTHEASTERN,Fells Point,1
6/21/17,0:30:00,COMMON ASSAULT,HANDS,EASTERN,Oliver,1
6/21/17,0:10:00,AGG. ASSAULT,KNIFE,EASTERN,East Baltimore Midway,1
6/21/17,0:07:00,BURGLARY,,SOUTHEASTERN,Greektown,1
6/21/17,0:01:00,COMMON ASSAULT,HANDS,NORTHWESTERN,Park Circle,1
6/21/17,0:00:00,LARCENY,,CENTRAL,Bolton Hill,1
6/21/17,0:00:00,COMMON ASSAULT,HANDS,SOUTHERN,South Baltimore,1
6/21/17,0:00:00,LARCENY FROM AUTO,,CENTRAL,Downtown,1
6/21/17,0:00:00,COMMON ASSAULT,HANDS,SOUTHEASTERN,Canton,1
6/21/17,0:00:00,BURGLARY,,SOUTHERN,New Southwest/Mount Clare,1
6/21/17,0:00:00,BURGLARY,,NORTHEASTERN,Lauraville,1
6/21/17,0:00:00,HOMICIDE,FIREARM,WESTERN,Sandtown-Winchester,1
6/21/17,0:00:00,COMMON ASSAULT,HANDS,SOUTHERN,Federal Hill,1
6/21/17,0:00:00,ROBBERY - STREET,,CENTRAL,Downtown,1
6/20/17,23:52:00,SHOOTING,FIREARM,NORTHWESTERN,Arlington,1
6/20/17,23:30:00,LARCENY FROM AUTO,,EASTERN,Darley Park,1
6/20/17,23:30:00,COMMON ASSAULT,HANDS,SOUTHEASTERN,Highlandtown,1
6/20/17,23:20:00,ROBBERY - STREET,FIREARM,NORTHWESTERN,Burleith-Leighton,1
6/20/17,23:04:00,LARCENY FROM AUTO,,NORTHEASTERN,Coldstream Homestead Mont,1
6/20/17,23:00:00,COMMON ASSAULT,HANDS,EASTERN,Middle East,1
6/20/17,23:00:00,HOMICIDE,FIREARM,NORTHEASTERN,Coldstream Homestead Mont,1
6/20/17,23:00:00,HOMICIDE,FIREARM,EASTERN,Oliver,1
6/20/17,23:00:00,LARCENY FROM AUTO,,SOUTHERN,Federal Hill,1
6/20/17,23:00:00,ROBBERY - STREET,KNIFE,SOUTHWESTERN,Boyd-Booth,1
6/20/17,22:45:00,LARCENY,,SOUTHWESTERN,Beechfield,1
6/20/17,22:45:00,AGG. ASSAULT,KNIFE,EASTERN,East Baltimore Midway,1
6/20/17,22:40:00,AUTO THEFT,,SOUTHERN,Federal Hill,1
6/20/17,22:30:00,BURGLARY,,NORTHWESTERN,Glen,1
6/20/17,22:30:00,LARCENY FROM AUTO,,CENTRAL,Downtown,1
6/20/17,22:21:00,COMMON ASSAULT,HANDS,NORTHWESTERN,Woodmere,1
6/20/17,22:20:00,BURGLARY,,SOUTHERN,Carrollton Ridge,1
6/20/17,22:20:00,ROBBERY - COMMERCIAL,KNIFE,SOUTHERN,Otterbein,1
6/20/17,22:15:00,COMMON ASSAULT,HANDS,SOUTHERN,Stadium Area,1
6/20/17,22:08:00,LARCENY,,NORTHEASTERN,,1
6/20/17,22:00:00,AGG. ASSAULT,OTHER,WESTERN,Midtown-Edmondson,1
6/20/17,22:00:00,COMMON ASSAULT,HANDS,SOUTHERN,Curtis Bay,1
6/20/17,22:00:00,LARCENY FROM AUTO,,NORTHERN,Evesham Park,1
6/20/17,22:00:00,LARCENY FROM AUTO,,SOUTHEASTERN,Patterson Park Neighborho,1
6/20/17,22:00:00,LARCENY,,SOUTHERN,Westport,1
6/20/17,22:00:00,COMMON ASSAULT,HANDS,CENTRAL,Reservoir Hill,1
6/20/17,22:00:00,ROBBERY - STREET,,CENTRAL,Downtown,1
6/20/17,21:53:00,LARCENY,,CENTRAL,Downtown,1
6/20/17,21:53:00,BURGLARY,,NORTHEASTERN,Coldstream Homestead Mont,1
6/20/17,21:40:00,BURGLARY,,SOUTHEASTERN,Canton,1
6/20/17,21:23:00,LARCENY,,NORTHERN,Jones Falls Area,1
6/20/17,21:20:00,COMMON ASSAULT,HANDS,SOUTHEASTERN,Patterson Park,1
6/20/17,21:18:00,LARCENY,,NORTHERN,Hampden,1
6/20/17,21:00:00,LARCENY,,WESTERN,Midtown-Edmondson,1
6/20/17,20:40:00,LARCENY,,NORTHWESTERN,Ashburton,1
6/20/17,20:30:00,LARCENY,,NORTHWESTERN,Burleith-Leighton,1
6/20/17,20:29:00,COMMON ASSAULT,HANDS,NORTHERN,Waverly,1
6/20/17,20:18:00,COMMON ASSAULT,HANDS,SOUTHERN,Curtis Bay,1
6/20/17,20:10:00,RAPE,OTHER,NORTHEASTERN,Frankford,1
6/20/17,20:00:00,LARCENY FROM AUTO,,EASTERN,Broadway East,1
6/20/17,20:00:00,LARCENY,,NORTHWESTERN,Reisterstown Station,1
6/20/17,20:00:00,COMMON ASSAULT,HANDS,WESTERN,Coppin Heights/Ash-Co-Eas,1
6/20/17,20:00:00,ROBBERY - STREET,,CENTRAL,Madison Park,1
6/20/17,20:00:00,AGG. ASSAULT,HANDS,SOUTHERN,Curtis Bay,1
6/20/17,19:55:00,ROBBERY - STREET,OTHER,CENTRAL,Madison Park,1
6/20/17,19:49:00,AUTO THEFT,,SOUTHWESTERN,Edgewood,1
6/20/17,19:40:00,LARCENY,,NORTHWESTERN,Towanda-Grantley,1
6/20/17,19:40:00,LARCENY FROM AUTO,,NORTHEASTERN,Loch Raven,1
6/20/17,19:30:00,COMMON ASSAULT,HANDS,NORTHERN,Glen Oaks,1
6/20/17,19:30:00,LARCENY,,NORTHWESTERN,Central Park Heights,1
6/20/17,19:20:00,ROBBERY - STREET,FIREARM,WESTERN,Mondawmin,1
6/20/17,19:17:00,LARCENY,,SOUTHWESTERN,Mount Holly,1
6/20/17,19:00:00,LARCENY FROM AUTO,,CENTRAL,Mount Vernon,1
6/20/17,19:00:00,LARCENY,,CENTRAL,Mount Vernon,1
6/20/17,19:00:00,LARCENY FROM AUTO,,CENTRAL,Downtown,1
6/20/17,19:00:00,COMMON ASSAULT,HANDS,NORTHWESTERN,Cheswolde,1
6/20/17,19:00:00,BURGLARY,,SOUTHWESTERN,Edgewood,1
6/20/17,18:30:00,LARCENY,,NORTHEASTERN,Hamilton Hills,1
6/20/17,18:17:00,ASSAULT BY THREAT,,NORTHERN,Charles Village,1
6/20/17,18:10:00,LARCENY FROM AUTO,,SOUTHEASTERN,Upper Fells Point,1
6/20/17,18:01:00,LARCENY FROM AUTO,,SOUTHERN,New Southwest/Mount Clare,1
6/20/17,18:00:00,BURGLARY,,CENTRAL,Madison Park,1
6/20/17,18:00:00,LARCENY,,SOUTHEASTERN,Canton,1
6/20/17,17:30:00,AGG. ASSAULT,KNIFE,SOUTHEASTERN,Bayview,1
6/20/17,17:30:00,LARCENY,,NORTHERN,Charles Village,1
6/20/17,17:30:00,LARCENY FROM AUTO,,CENTRAL,Downtown,1
6/20/17,17:20:00,LARCENY FROM AUTO,,CENTRAL,Charles North,1
6/20/17,17:00:00,BURGLARY,,WESTERN,Sandtown-Winchester,1
6/20/17,16:50:00,AGG. ASSAULT,OTHER,SOUTHEASTERN,Canton,1
6/20/17,16:50:00,BURGLARY,,NORTHERN,Harwood,1
6/20/17,16:00:00,ASSAULT BY THREAT,,WESTERN,Penn North,1
6/20/17,15:50:00,LARCENY,,SOUTHERN,Port Covington,1
6/20/17,15:18:00,LARCENY FROM AUTO,,CENTRAL,Greenmount West,1
6/20/17,15:02:00,BURGLARY,,SOUTHERN,Hollins Market,1
6/20/17,15:00:00,ROBBERY - RESIDENCE,,SOUTHEASTERN,Graceland Park,1
6/20/17,15:00:00,LARCENY,,NORTHERN,Charles North,1
6/20/17,14:50:00,BURGLARY,,SOUTHEASTERN,Canton,1
6/20/17,14:30:00,COMMON ASSAULT,HANDS,SOUTHERN,Locust Point Industrial A,1
6/20/17,14:20:00,COMMON ASSAULT,HANDS,EASTERN,East Baltimore Midway,1
6/20/17,14:00:00,COMMON ASSAULT,HANDS,WESTERN,Harlem Park,1
6/20/17,14:00:00,LARCENY FROM AUTO,,SOUTHEASTERN,McElderry Park,1
6/20/17,13:45:00,ROBBERY - STREET,FIREARM,SOUTHWESTERN,Boyd-Booth,1
6/20/17,13:30:00,ROBBERY - STREET,KNIFE,SOUTHERN,Brooklyn,1
6/20/17,13:30:00,BURGLARY,,CENTRAL,Upton,1
6/20/17,13:00:00,LARCENY,,SOUTHERN,Port Covington,1
6/20/17,13:00:00,LARCENY,,SOUTHERN,Cherry Hill,1
6/20/17,12:40:00,LARCENY FROM AUTO,,CENTRAL,Downtown,1
6/20/17,12:30:00,AGG. ASSAULT,OTHER,SOUTHWESTERN,Franklintown Road,1
6/20/17,12:00:00,COMMON ASSAULT,HANDS,SOUTHERN,Curtis Bay,1
6/20/17,12:00:00,ROBBERY - RESIDENCE,,NORTHWESTERN,Fallstaff,1
6/20/17,12:00:00,LARCENY FROM AUTO,,SOUTHWESTERN,Yale Heights,1
6/20/17,12:00:00,LARCENY,,SOUTHWESTERN,Beechfield,1
6/20/17,11:00:00,LARCENY,,SOUTHWESTERN,Rognel Heights,1
6/20/17,11:00:00,COMMON ASSAULT,HANDS,NORTHWESTERN,East Arlington,1
6/20/17,10:24:00,COMMON ASSAULT,HANDS,NORTHERN,Original Northwood,1
6/20/17,10:22:00,LARCENY FROM AUTO,,CENTRAL,Inner Harbor,1
6/20/17,10:00:00,LARCENY FROM AUTO,,CENTRAL,Downtown,1
6/20/17,10:00:00,LARCENY FROM AUTO,,CENTRAL,Downtown,1
6/20/17,9:53:00,COMMON ASSAULT,HANDS,EASTERN,East Baltimore Midway,1
6/20/17,9:46:00,ROBBERY - STREET,,NORTHERN,Belvedere,1
6/20/17,8:10:00,COMMON ASSAULT,HANDS,SOUTHERN,Federal Hill,1
6/20/17,8:05:00,BURGLARY,,EASTERN,Orangeville,1
6/20/17,8:00:00,ROBBERY - STREET,,SOUTHEASTERN,Jonestown,1
6/20/17,7:30:00,BURGLARY,,SOUTHWESTERN,Edmondson Village,1
6/20/17,6:45:00,COMMON ASSAULT,HANDS,NORTHWESTERN,Central Park Heights,1
6/20/17,6:40:00,LARCENY FROM AUTO,,CENTRAL,Downtown,1
6/20/17,5:47:00,AGG. ASSAULT,FIREARM,WESTERN,Penn North,1
6/20/17,5:10:00,LARCENY,,NORTHERN,Charles Village,1
6/20/17,4:40:00,AGG. ASSAULT,KNIFE,SOUTHEASTERN,Baltimore Highlands,1
6/20/17,4:32:00,LARCENY,,NORTHERN,Mount Washington,1
6/20/17,4:32:00,COMMON ASSAULT,HANDS,NORTHWESTERN,Central Park Heights,1
6/20/17,4:00:00,LARCENY FROM AUTO,,CENTRAL,Downtown West,1
6/20/17,4:00:00,LARCENY FROM AUTO,,NORTHEASTERN,Frankford,1
6/20/17,3:20:00,ROBBERY - COMMERCIAL,FIREARM,SOUTHEASTERN,Patterson Place,1
6/20/17,2:15:00,LARCENY FROM AUTO,,CENTRAL,Charles North,1
6/20/17,2:00:00,COMMON ASSAULT,HANDS,EASTERN,Dunbar-Broadway,1
6/20/17,1:35:00,ASSAULT BY THREAT,,NORTHERN,Chinquapin Park,1
6/20/17,1:00:00,BURGLARY,,NORTHERN,Charles North,1
6/20/17,1:00:00,ASSAULT BY THREAT,,NORTHERN,Chinquapin Park,1
6/20/17,0:22:00,LARCENY,,NORTHERN,Greenspring,1
6/20/17,0:22:00,LARCENY FROM AUTO,,EASTERN,Milton-Montford,1
6/20/17,0:00:00,AUTO THEFT,,SOUTHERN,Washington Village/Pigtow,1
6/20/17,0:00:00,LARCENY,,NORTHERN,Parklane,1
6/20/17,0:00:00,HOMICIDE,FIREARM,SOUTHERN,Brooklyn,1
6/20/17,0:00:00,LARCENY,,CENTRAL,Mid-Town Belvedere,1
6/19/17,23:51:00,LARCENY FROM AUTO,,SOUTHEASTERN,Patterson Park,1
6/19/17,23:30:00,LARCENY,,SOUTHWESTERN,Irvington,1
6/19/17,23:00:00,LARCENY,,SOUTHERN,Washington Village/Pigtow,1
6/19/17,22:36:00,BURGLARY,,NORTHEASTERN,Glenham-Belhar,1
6/19/17,22:34:00,AUTO THEFT,,NORTHEASTERN,Ednor Gardens-Lakeside,1
6/19/17,22:30:00,BURGLARY,,CENTRAL,Upton,1
6/19/17,22:15:00,LARCENY,,CENTRAL,Druid Heights,1
6/19/17,22:00:00,RAPE,OTHER,NORTHEASTERN,Hamilton Hills,1
6/19/17,22:00:00,LARCENY FROM AUTO,,SOUTHERN,Barre Circle,1
6/19/17,21:40:00,AUTO THEFT,,SOUTHERN,Fairfield Area,1
6/19/17,21:37:00,BURGLARY,,WESTERN,Harlem Park,1
6/19/17,21:30:00,BURGLARY,,SOUTHEASTERN,Canton,1
6/19/17,21:30:00,LARCENY FROM AUTO,,CENTRAL,Downtown,1
6/19/17,21:20:00,BURGLARY,,NORTHERN,Parklane,1
6/19/17,21:15:00,LARCENY,,WESTERN,Mondawmin,1
6/19/17,20:34:00,BURGLARY,,NORTHEASTERN,North Harford Road,1
6/19/17,20:30:00,BURGLARY,,WESTERN,Panway/Braddish Avenue,1
6/19/17,20:30:00,COMMON ASSAULT,HANDS,CENTRAL,Reservoir Hill,1
6/19/17,20:30:00,AUTO THEFT,,NORTHERN,Better Waverly,1
6/19/17,20:30:00,BURGLARY,,SOUTHEASTERN,Washington Hill,1
6/19/17,20:25:00,COMMON ASSAULT,HANDS,EASTERN,Middle East,1
6/19/17,20:25:00,COMMON ASSAULT,HANDS,EASTERN,Middle East,1
6/19/17,20:25:00,COMMON ASSAULT,HANDS,NORTHERN,Better Waverly,1
6/19/17,20:15:00,COMMON ASSAULT,HANDS,EASTERN,Broadway East,1
6/19/17,20:11:00,COMMON ASSAULT,HANDS,NORTHERN,Winston-Govans,1
6/19/17,20:00:00,COMMON ASSAULT,HANDS,NORTHEASTERN,Belair-Edison,1
6/19/17,20:00:00,AUTO THEFT,,NORTHEASTERN,Mayfield,1
6/19/17,19:58:00,LARCENY FROM AUTO,,NORTHERN,Charles North,1
6/19/17,19:56:00,COMMON ASSAULT,HANDS,SOUTHERN,Washington Village/Pigtow,1
6/19/17,19:45:00,COMMON ASSAULT,HANDS,SOUTHEASTERN,Ellwood Park/Monument,1
6/19/17,19:00:00,BURGLARY,,NORTHEASTERN,Westfield,1
6/19/17,19:00:00,RAPE,OTHER,NORTHERN,Levindale,1
6/19/17,19:00:00,BURGLARY,,NORTHERN,Wilson Park,1
6/19/17,19:00:00,LARCENY FROM AUTO,,NORTHEASTERN,Rosemont East,1
6/19/17,19:00:00,LARCENY,,NORTHEASTERN,Ednor Gardens-Lakeside,1
6/19/17,19:00:00,RAPE,,NORTHERN,Charles North,1
6/19/17,18:50:00,LARCENY FROM AUTO,,SOUTHWESTERN,Wakefield,1
6/19/17,18:15:00,BURGLARY,,SOUTHERN,Union Square,1
6/19/17,18:00:00,BURGLARY,,EASTERN,Broadway East,1
6/19/17,18:00:00,LARCENY,,SOUTHWESTERN,Rognel Heights,1
6/19/17,17:40:00,LARCENY FROM AUTO,,EASTERN,Penn-Fallsway,1
6/19/17,17:35:00,LARCENY FROM AUTO,,CENTRAL,Downtown,1
6/19/17,17:00:00,LARCENY FROM AUTO,,EASTERN,Penn-Fallsway,1
6/19/17,17:00:00,LARCENY FROM AUTO,,NORTHEASTERN,Loch Raven,1
6/19/17,16:30:00,LARCENY,,NORTHWESTERN,Reisterstown Station,1
6/19/17,16:30:00,LARCENY,,WESTERN,Coppin Heights/Ash-Co-Eas,1
6/19/17,16:30:00,AGG. ASSAULT,OTHER,WESTERN,Midtown-Edmondson,1
6/19/17,16:20:00,COMMON ASSAULT,HANDS,SOUTHERN,Brooklyn,1
6/19/17,16:00:00,BURGLARY,,EASTERN,CARE,1
6/19/17,16:00:00,COMMON ASSAULT,HANDS,SOUTHWESTERN,Carroll-South Hilton,1
6/19/17,16:00:00,AGG. ASSAULT,OTHER,SOUTHWESTERN,Carroll-South Hilton,1
6/19/17,16:00:00,LARCENY,,NORTHERN,Greenspring,1
6/19/17,16:00:00,BURGLARY,,SOUTHERN,Union Square,1
6/19/17,15:52:00,AGG. ASSAULT,KNIFE,NORTHERN,Cylburn,1
6/19/17,15:50:00,ROBBERY - STREET,FIREARM,WESTERN,Midtown-Edmondson,1
6/19/17,15:49:00,ASSAULT BY THREAT,,NORTHERN,Old Goucher,1
6/19/17,15:45:00,BURGLARY,,SOUTHWESTERN,,1
6/19/17,15:45:00,LARCENY FROM AUTO,,SOUTHEASTERN,Bayview,1
6/19/17,15:30:00,BURGLARY,,NORTHEASTERN,Ednor Gardens-Lakeside,1
6/19/17,15:20:00,COMMON ASSAULT,HANDS,CENTRAL,Downtown,1
6/19/17,15:20:00,LARCENY,,CENTRAL,Heritage Crossing,1
6/19/17,15:20:00,BURGLARY,,EASTERN,Madison-Eastend,1
6/19/17,15:15:00,LARCENY FROM AUTO,,SOUTHEASTERN,Upper Fells Point,1
6/19/17,15:00:00,LARCENY,,NORTHWESTERN,Langston Hughes,1
6/19/17,15:00:00,LARCENY FROM AUTO,,SOUTHWESTERN,Carroll-South Hilton,1
6/19/17,15:00:00,LARCENY FROM AUTO,,NORTHWESTERN,Dolfield,1
6/19/17,15:00:00,LARCENY FROM AUTO,,NORTHERN,Charles North,1
6/19/17,14:49:00,BURGLARY,,NORTHEASTERN,Waltherson,1
6/19/17,14:30:00,COMMON ASSAULT,HANDS,SOUTHWESTERN,Franklintown,1
6/19/17,14:30:00,AUTO THEFT,,CENTRAL,Seton Hill,1
6/19/17,14:20:00,ROBBERY - COMMERCIAL,FIREARM,NORTHERN,Radnor-Winston,1
6/19/17,14:14:00,AUTO THEFT,,NORTHEASTERN,Ednor Gardens-Lakeside,1
6/19/17,14:05:00,AUTO THEFT,,SOUTHERN,Washington Village/Pigtow,1
6/19/17,14:00:00,LARCENY,,SOUTHWESTERN,Morrell Park,1
6/19/17,14:00:00,COMMON ASSAULT,HANDS,SOUTHWESTERN,Winchester,1
6/19/17,13:59:00,ROBBERY - STREET,,SOUTHEASTERN,Patterson Place,1
6/19/17,13:46:00,LARCENY FROM AUTO,,NORTHWESTERN,Langston Hughes,1
6/19/17,13:35:00,LARCENY FROM AUTO,,NORTHWESTERN,Arlington,1
6/19/17,13:35:00,AUTO THEFT,,NORTHEASTERN,Woodbourne Heights,1
6/19/17,13:25:00,LARCENY,,NORTHWESTERN,Pimlico Good Neighbors,1
6/19/17,13:25:00,BURGLARY,,NORTHWESTERN,Glen,1
6/19/17,13:15:00,AUTO THEFT,,NORTHEASTERN,Mayfield,1
6/19/17,13:00:00,AUTO THEFT,,SOUTHERN,Locust Point Industrial A,1
6/19/17,13:00:00,AGG. ASSAULT,HANDS,SOUTHWESTERN,Carroll-South Hilton,1
6/19/17,13:00:00,LARCENY,,NORTHWESTERN,Fallstaff,1
6/19/17,13:00:00,AUTO THEFT,,CENTRAL,Madison Park,1
6/19/17,12:30:00,LARCENY,,SOUTHEASTERN,Graceland Park,1
6/19/17,12:10:00,COMMON ASSAULT,HANDS,SOUTHERN,Washington Village/Pigtow,1
6/19/17,12:08:00,LARCENY,,CENTRAL,Inner Harbor,1
6/19/17,12:00:00,BURGLARY,,NORTHWESTERN,Howard Park,1
6/19/17,12:00:00,RAPE,OTHER,NORTHERN,Winston-Govans,1
6/19/17,11:30:00,LARCENY FROM AUTO,,CENTRAL,Greenmount West,1
6/19/17,11:08:00,AUTO THEFT,,NORTHERN,Jones Falls Area,1
6/19/17,11:00:00,BURGLARY,,SOUTHEASTERN,Patterson Park Neighborho,1
6/19/17,11:00:00,LARCENY FROM AUTO,,CENTRAL,Downtown,1
6/19/17,11:00:00,COMMON ASSAULT,HANDS,SOUTHWESTERN,Carrollton Ridge,1
6/19/17,11:00:00,COMMON ASSAULT,HANDS,EASTERN,Greenmount West,1
6/19/17,11:00:00,BURGLARY,,NORTHEASTERN,Frankford,1
6/19/17,10:40:00,BURGLARY,,NORTHEASTERN,Loch Raven,1
6/19/17,10:09:00,LARCENY FROM AUTO,,EASTERN,Oliver,1
6/19/17,10:09:00,BURGLARY,,SOUTHWESTERN,Franklintown,1
6/19/17,10:00:00,BURGLARY,,CENTRAL,Downtown,1
6/19/17,9:40:00,LARCENY FROM AUTO,,SOUTHERN,Cherry Hill,1
6/19/17,9:40:00,COMMON ASSAULT,HANDS,SOUTHWESTERN,Northwest Community Actio,1
6/19/17,9:30:00,LARCENY,,EASTERN,Broadway East,1
6/19/17,9:30:00,BURGLARY,,WESTERN,Mosher,1
6/19/17,9:19:00,BURGLARY,,SOUTHERN,Cherry Hill,1
6/19/17,9:00:00,LARCENY,,SOUTHWESTERN,Irvington,1
6/19/17,9:00:00,COMMON ASSAULT,HANDS,EASTERN,Darley Park,1
6/19/17,9:00:00,AGG. ASSAULT,OTHER,NORTHWESTERN,Greenspring,1
6/19/17,8:31:00,LARCENY,,SOUTHERN,Cherry Hill,1
6/19/17,8:31:00,LARCENY,,CENTRAL,Inner Harbor,1
6/19/17,8:31:00,AUTO THEFT,,NORTHERN,Pen Lucy,1
6/19/17,8:30:00,COMMON ASSAULT,HANDS,EASTERN,Middle East,1
6/19/17,8:20:00,COMMON ASSAULT,HANDS,SOUTHERN,Westport,1
6/19/17,8:00:00,COMMON ASSAULT,HANDS,SOUTHEASTERN,Perkins Homes,1
6/19/17,7:30:00,BURGLARY,,EASTERN,Middle East,1
6/19/17,7:30:00,BURGLARY,,EASTERN,Milton-Montford,1
6/19/17,7:05:00,LARCENY FROM AUTO,,SOUTHEASTERN,Fells Point,1
6/19/17,7:00:00,COMMON ASSAULT,HANDS,NORTHEASTERN,Belair-Edison,1
6/19/17,7:00:00,LARCENY FROM AUTO,,SOUTHERN,Carroll - Camden Industri,1
6/19/17,6:30:00,COMMON ASSAULT,HANDS,NORTHEASTERN,Belair-Edison,1
6/19/17,6:23:00,COMMON ASSAULT,HANDS,NORTHEASTERN,Belair-Edison,1
6/19/17,6:00:00,BURGLARY,,NORTHERN,Belvedere,1
6/19/17,5:10:00,BURGLARY,,NORTHERN,Pen Lucy,1
6/19/17,5:05:00,BURGLARY,,NORTHERN,Belvedere,1
6/19/17,5:02:00,LARCENY,,CENTRAL,Madison Park,1
6/19/17,4:20:00,AUTO THEFT,,EASTERN,Broadway East,1
6/19/17,4:00:00,BURGLARY,,EASTERN,Oliver,1
6/19/17,3:50:00,LARCENY,,SOUTHERN,Cherry Hill,1
6/19/17,3:50:00,LARCENY FROM AUTO,,NORTHERN,Evesham Park,1
6/19/17,3:30:00,LARCENY FROM AUTO,,NORTHERN,Barclay,1
6/19/17,3:30:00,BURGLARY,,SOUTHERN,Washington Village/Pigtow,1
6/19/17,3:18:00,COMMON ASSAULT,HANDS,NORTHERN,Mid-Govans,1
6/19/17,3:00:00,AGG. ASSAULT,KNIFE,NORTHERN,Mid-Govans,1
6/19/17,2:11:00,COMMON ASSAULT,HANDS,SOUTHERN,Hollins Market,1
6/19/17,2:11:00,ROBBERY - CARJACKING,,SOUTHEASTERN,Dunbar-Broadway,1
6/19/17,2:42:00,COMMON ASSAULT,HANDS,CENTRAL,Seton Hill,1
6/19/17,2:40:00,AGG. ASSAULT,OTHER,NORTHWESTERN,Central Park Heights,1
6/19/17,2:30:00,AGG. ASSAULT,OTHER,SOUTHWESTERN,Shipley Hill,1
6/19/17,2:30:00,LARCENY FROM AUTO,,SOUTHERN,Cherry Hill,1
6/19/17,2:00:00,COMMON ASSAULT,HANDS,EASTERN,Gay Street,1
6/19/17,1:55:00,COMMON ASSAULT,HANDS,NORTHEASTERN,New Northwood,1
6/19/17,1:55:00,COMMON ASSAULT,HANDS,NORTHEASTERN,New Northwood,1
6/19/17,1:50:00,COMMON ASSAULT,HANDS,NORTHEASTERN,Hamilton Hills,1
6/19/17,1:40:00,AGG. ASSAULT,KNIFE,SOUTHERN,Cherry Hill,1
6/19/17,1:38:00,COMMON ASSAULT,HANDS,NORTHERN,Better Waverly,1
6/19/17,1:30:00,COMMON ASSAULT,HANDS,SOUTHEASTERN,Bayview,1
6/19/17,1:10:00,AGG. ASSAULT,KNIFE,SOUTHERN,Hollins Market,1
6/19/17,0:49:00,AUTO THEFT,,NORTHEASTERN,Cedmont,1
6/19/17,0:35:00,BURGLARY,,EASTERN,McElderry Park,1
6/19/17,0:34:00,AGG. ASSAULT,OTHER,WESTERN,Mondawmin,1
6/19/17,0:28:00,LARCENY FROM AUTO,,NORTHERN,Homeland,1
6/19/17,0:22:00,LARCENY FROM AUTO,,CENTRAL,Downtown,1
